ProductKey,SalesAmount
364,2591.976
366,1943.982
383,600.2625
271,202.332
273,202.332
325,469.794
417,1622.2635
331,469.794
375,2617.875
368,2932.02
433,324.4527
286,735.7528
389,600.2625
454,35.994
335,469.794
339,1409.382
369,4398.03
333,1409.382
422,202.617
254,735.7528
381,600.2625
381,1800.7875
371,5235.75
323,1409.382
389,2401.05
370,1466.01
385,600.2625
368,4398.03
325,1879.176
375,1308.9375
387,1200.525
379,6544.6875
333,2348.97
329,1409.382
373,2617.875
339,469.794
331,939.588
369,1466.01
327,939.588
337,1409.382
422,67.539
221,60.5595
383,600.2625
335,939.588
358,4917.8356
365,1943.982
420,283.23
356,1242.8518
427,418.512
297,1472.291
397,24.2945
396,149.676
366,1295.988
362,2458.9178
421,588.987
360,2458.9178
305,1472.291
428,1464.792
364,647.994
393,137.694
294,744.2727
410,72.894
470,136.764
469,68.382
354,1242.8518
399,33.7745
352,1242.8518
216,60.5595
271,1011.66
236,144.202
263,1618.656
286,1287.5674
422,472.773
233,144.202
343,469.794
213,80.746
339,1409.382
327,2818.764
461,161.982
375,2617.875
381,1200.525
335,469.794
462,42.3867
458,179.976
325,4228.146
373,5235.75
460,269.97
333,469.794
464,56.5156
254,367.8764
230,86.5212
389,2401.05
221,60.5595
445,143.976
329,2818.764
331,469.794
323,4895.5667
433,324.4527
368,8796.06
435,324.4527
265,1011.66
447,75
417,648.9054
459,161.982
273,202.332
456,224.97
383,1800.7875
453,179.97
369,4398.03
448,47.976
224,25.9325
323,1409.382
327,1879.176
329,1409.382
343,1879.176
325,469.794
333,939.588
470,45.588
469,22.794
470,45.588
468,22.794
358,1229.4589
469,22.794
343,2348.97
329,939.588
333,3288.558
323,1409.382
327,2818.764
325,1879.176
343,469.794
335,1409.382
373,3926.8125
331,469.794
385,1200.525
221,40.373
379,3926.8125
456,269.964
233,86.5212
323,469.794
321,939.588
224,10.373
333,939.588
327,939.588
375,2617.875
422,135.078
368,5864.04
387,1800.7875
389,1200.525
370,1466.01
383,3001.3125
371,1308.9375
337,2348.97
341,939.588
339,2348.97
369,5864.04
458,134.982
358,8606.2123
362,6147.2945
367,1295.988
352,2485.7036
420,283.23
421,588.987
354,1242.8518
470,113.97
409,418.512
360,4917.8356
428,627.768
364,3887.964
469,205.146
399,67.549
356,7457.1108
365,647.994
396,149.676
421,392.658
409,418.512
354,1242.8518
393,275.388
356,2485.7036
399,67.549
427,837.024
297,2208.4365
358,2458.9178
362,2458.9178
462,14.1289
420,424.845
367,2591.976
366,1943.982
469,68.382
308,2232.8181
305,736.1455
365,647.994
360,1229.4589
352,1242.8518
470,45.588
397,24.2945
461,53.994
329,1879.176
325,2818.764
323,939.588
343,1879.176
333,1409.382
327,1879.176
460,107.988
333,939.588
327,939.588
458,89.988
377,3926.8125
383,1800.7875
343,1879.176
389,4201.8375
341,3758.352
216,20.1865
381,2401.05
323,3288.558
453,35.994
379,3926.8125
387,4802.1
325,3758.352
224,10.373
331,1879.176
371,9162.5625
335,2348.97
456,179.976
373,2617.875
375,1308.9375
233,144.202
368,1466.01
433,648.9054
370,7330.05
422,202.617
385,3001.3125
221,40.373
339,2348.97
337,2348.97
329,1409.382
321,1879.176
327,469.794
323,1409.382
420,283.23
456,179.976
230,144.202
221,100.9325
354,4971.4072
453,35.994
410,72.894
297,2208.4365
469,45.588
213,60.5595
365,647.994
352,7457.1108
459,269.97
216,20.1865
366,647.994
360,1229.4589
396,74.838
470,136.764
356,2485.7036
364,1943.982
305,1472.291
358,4917.8356
447,60
445,107.982
421,196.329
427,627.768
308,1488.5454
395,306.87
448,47.976
458,134.982
294,2977.0908
409,209.256
393,275.388
236,201.8828
367,1943.982
399,67.549
428,1046.28
233,144.202
362,3688.3767
397,48.589
464,70.6445
224,20.746
379,1308.9375
216,40.373
422,67.539
420,141.615
399,67.549
360,6147.2945
358,2458.9178
221,20.1865
354,2485.7036
366,647.994
420,283.23
233,86.5212
352,6214.259
428,627.768
458,224.97
470,297.7466
460,53.994
362,2458.9178
409,627.768
456,134.982
421,392.658
356,1242.8518
469,159.558
365,3887.964
224,15.5595
364,2591.976
333,469.794
329,1879.176
325,2818.764
343,1409.382
323,2818.764
327,939.588
360,2458.9178
470,45.588
469,68.382
358,2458.9178
297,736.1455
333,3758.352
385,2401.05
377,2617.875
370,1466.01
337,939.588
456,269.964
379,1308.9375
460,107.988
383,4802.1
389,3001.3125
368,4398.03
369,4398.03
216,60.5595
331,939.588
323,1879.176
329,2348.97
375,7853.625
233,201.8828
341,469.794
325,1879.176
458,134.982
221,80.746
321,1409.382
224,15.5595
327,2348.97
422,270.156
335,1879.176
339,1409.382
381,4201.8375
387,1800.7875
373,9162.5625
343,2348.97
323,939.588
325,469.794
343,469.794
327,469.794
352,2485.7036
233,144.202
365,2591.976
366,3887.964
364,2591.976
420,283.23
367,647.994
354,6214.259
421,392.658
224,36.3055
399,101.3235
356,2485.7036
362,8606.2123
360,2458.9178
428,418.512
469,136.764
470,205.146
327,1879.176
286,367.8764
265,1011.66
333,2818.764
339,469.794
462,14.1289
369,2932.02
325,469.794
263,1213.992
433,324.4527
417,324.4527
335,469.794
373,1308.9375
329,939.588
331,939.588
375,1308.9375
422,405.234
389,600.2625
435,324.4527
343,4697.94
339,1879.176
271,809.328
263,404.664
462,42.3867
445,143.976
224,20.746
422,67.539
213,161.492
327,939.588
329,1409.382
458,224.97
221,80.746
233,115.3616
464,28.2578
333,2348.97
453,143.976
375,1308.9375
460,269.97
343,939.588
459,269.97
456,134.982
417,648.9054
447,45
236,28.8404
335,1409.382
230,57.6808
435,324.4527
286,1103.6292
331,469.794
461,269.97
216,100.9325
373,1308.9375
381,600.2625
368,1466.01
323,1409.382
329,939.588
428,209.256
415,198.036
433,324.4527
469,22.794
468,22.794
470,91.176
360,2458.9178
358,2458.9178
420,566.46
469,136.764
360,7376.7534
428,837.024
354,2485.7036
362,1229.4589
399,33.7745
358,4917.8356
356,8699.9626
470,297.7466
379,9162.5625
458,179.976
323,939.588
321,2348.97
341,2348.97
389,2401.05
383,2401.05
337,3758.352
331,2348.97
233,86.5212
325,1409.382
375,6544.6875
377,10471.5
333,469.794
370,4398.03
456,179.976
387,4802.1
368,2932.02
327,1879.176
329,939.588
224,15.5595
371,3926.8125
385,4201.8375
369,1466.01
339,2348.97
343,1409.382
381,2401.05
335,2348.97
221,40.373
373,3926.8125
216,80.746
297,736.1455
367,647.994
224,31.119
427,209.256
297,736.1455
448,47.976
409,418.512
453,35.994
221,40.373
305,736.1455
365,1295.988
352,1242.8518
458,179.976
356,3728.5554
445,107.982
236,57.6808
354,6214.259
308,744.2727
428,209.256
230,115.3616
469,68.382
396,74.838
447,45
399,101.3235
233,144.202
464,84.7734
294,1488.5454
213,60.5595
421,196.329
410,72.894
459,53.994
393,275.388
456,224.97
366,647.994
462,42.3867
397,24.2945
420,283.23
395,122.748
360,2458.9178
460,269.97
470,45.588
362,1229.4589
366,647.994
470,396.9955
366,3887.964
399,168.8725
358,8606.2123
224,41.492
453,107.982
354,1242.8518
469,259.1222
428,837.024
364,3239.97
365,5831.946
420,424.845
458,179.976
356,2485.7036
221,40.373
362,12294.589
460,107.988
367,1943.982
352,8699.9626
360,9835.6712
233,115.3616
421,981.645
409,837.024
456,134.982
297,736.1455
362,1229.4589
367,647.994
428,209.256
352,1242.8518
294,1488.5454
395,368.244
358,2458.9178
399,33.7745
410,36.447
470,136.764
397,48.589
366,1295.988
308,744.2727
393,413.082
469,91.176
421,392.658
427,209.256
409,418.512
396,74.838
364,647.994
354,1242.8518
356,7457.1108
305,1472.291
470,45.588
469,22.794
358,2458.9178
339,469.794
460,107.988
377,1308.9375
343,939.588
417,324.4527
435,1297.8108
273,606.996
461,53.994
265,404.664
254,367.8764
224,20.746
428,418.512
456,89.988
399,67.549
354,12428.518
458,134.982
356,8699.9626
367,5831.946
352,9942.8144
360,3688.3767
469,377.1457
420,566.46
366,3239.97
364,1295.988
470,476.3946
365,1295.988
358,8606.2123
421,785.316
362,8606.2123
233,115.3616
456,134.982
461,53.994
464,42.3867
343,3758.352
329,2348.97
453,107.982
462,14.1289
460,269.97
230,115.3616
445,143.976
458,134.982
233,230.7232
327,939.588
323,4697.94
325,2818.764
236,86.5212
221,141.3055
216,60.5595
459,107.988
447,45
448,47.976
213,40.373
224,31.119
333,1409.382
454,71.988
422,202.617
273,606.996
271,202.332
383,1200.525
265,606.996
373,1308.9375
433,973.3581
368,1466.01
339,939.588
381,600.2625
435,973.3581
335,469.794
389,600.2625
263,606.996
369,2932.02
375,2617.875
458,89.988
335,1409.382
333,469.794
341,1879.176
325,469.794
379,3926.8125
339,1879.176
216,40.373
389,1200.525
323,1409.382
383,2401.05
371,6544.6875
221,40.373
368,1466.01
224,15.5595
460,107.988
373,2617.875
329,469.794
387,600.2625
233,57.6808
370,4398.03
337,1879.176
433,324.4527
321,2348.97
385,600.2625
377,6544.6875
381,600.2625
456,134.982
343,469.794
327,939.588
422,67.539
333,939.588
377,3926.8125
368,2932.02
343,469.794
373,2617.875
381,2401.05
339,1879.176
327,469.794
323,469.794
375,7853.625
325,469.794
337,939.588
371,2617.875
387,1200.525
369,4398.03
335,1409.382
385,600.2625
383,600.2625
331,2348.97
341,469.794
321,1409.382
379,1308.9375
370,7330.05
389,1200.525
331,939.588
469,68.382
358,3688.3767
470,182.352
468,68.382
352,3728.5554
469,22.794
360,3688.3767
358,3688.3767
468,45.588
470,45.588
327,469.794
329,2348.97
323,939.588
333,1409.382
343,939.588
409,627.768
233,230.7232
421,392.658
420,141.615
428,837.024
458,44.994
352,3728.5554
354,8699.9626
365,1943.982
224,20.746
470,396.9955
367,1295.988
469,280.7157
358,7376.7534
456,134.982
366,1295.988
356,7457.1108
360,12811.7821
399,168.8725
362,7376.7534
364,647.994
371,2617.875
422,202.617
387,2401.05
329,1879.176
370,1466.01
369,4398.03
343,1879.176
333,1879.176
381,1800.7875
377,2617.875
325,1879.176
335,469.794
368,7330.05
321,469.794
375,2617.875
389,600.2625
379,2617.875
331,939.588
373,1308.9375
327,939.588
337,469.794
341,1409.382
383,600.2625
385,600.2625
216,20.1865
331,469.794
368,5864.04
271,404.664
375,1308.9375
369,4398.03
327,939.588
329,1879.176
383,600.2625
323,2818.764
286,183.9382
389,600.2625
333,3758.352
422,135.078
331,939.588
417,324.4527
254,183.9382
433,648.9054
415,198.036
325,3288.558
373,5235.75
335,469.794
381,1200.525
362,1229.4589
461,107.988
462,14.1289
396,299.352
445,71.988
367,647.994
364,1295.988
409,418.512
422,67.539
375,5235.75
254,183.9382
265,202.332
273,202.332
435,648.9054
454,35.994
343,469.794
327,1409.382
323,939.588
325,3288.558
323,2348.97
329,2818.764
327,1879.176
333,939.588
343,2348.97
460,107.988
470,45.588
360,1229.4589
470,45.588
420,424.845
224,10.373
356,3728.5554
364,647.994
233,144.202
367,1295.988
469,159.558
399,67.549
362,2458.9178
352,4971.4072
358,3688.3767
366,3239.97
428,627.768
365,3887.964
360,7376.7534
360,2458.9178
468,91.176
470,45.588
375,1308.9375
352,1242.8518
468,22.794
358,6147.2945
469,22.794
341,469.794
343,469.794
460,53.994
216,100.9325
399,67.549
415,198.036
433,648.9054
417,324.4527
368,1466.01
415,396.072
470,136.764
469,22.794
468,22.794
433,648.9054
358,2458.9178
216,80.746
366,647.994
224,25.9325
393,137.694
397,48.589
395,245.496
233,288.404
453,71.988
458,134.982
462,28.2578
221,40.373
305,2208.4365
308,2232.8181
410,145.788
420,424.845
230,28.8404
236,57.6808
470,45.588
352,1242.8518
409,209.256
396,224.514
297,2208.4365
460,269.97
364,3887.964
367,1943.982
362,7376.7534
421,196.329
464,28.2578
447,30
216,100.9325
365,647.994
354,1242.8518
399,67.549
428,1046.28
456,224.97
448,47.976
360,3688.3767
445,35.994
459,323.964
213,80.746
294,2232.8181
469,45.588
370,2932.02
371,2617.875
216,40.373
224,41.492
333,469.794
325,1409.382
381,3001.3125
387,600.2625
221,80.746
339,469.794
373,1308.9375
458,269.964
368,2932.02
233,28.8404
327,939.588
329,2348.97
323,939.588
337,939.588
383,1200.525
379,6544.6875
460,161.982
331,1409.382
422,135.078
456,314.958
343,469.794
389,1200.525
335,939.588
369,4398.03
453,107.982
341,2348.97
321,469.794
358,4917.8356
468,22.794
360,3688.3767
364,4535.958
366,1943.982
356,7457.1108
428,209.256
358,1229.4589
362,6147.2945
352,3728.5554
421,196.329
469,136.764
354,2485.7036
399,101.3235
470,113.97
360,7376.7534
365,1295.988
367,1295.988
366,1295.988
356,3728.5554
360,1229.4589
354,4971.4072
428,209.256
365,4535.958
470,182.352
358,2458.9178
420,283.23
367,1943.982
399,33.7745
362,7376.7534
469,68.382
364,1943.982
352,6214.259
415,198.036
339,469.794
433,324.4527
460,161.982
216,60.5595
362,1229.4589
364,1295.988
354,2485.7036
397,48.589
421,785.316
393,275.388
410,36.447
420,283.23
356,2485.7036
395,245.496
469,22.794
358,1229.4589
360,2458.9178
352,1242.8518
428,627.768
365,2591.976
333,2348.97
453,179.97
233,86.5212
447,30
221,100.9325
286,183.9382
433,324.4527
216,60.5595
343,3288.558
263,202.332
458,359.952
461,161.982
224,58.9599
445,179.97
460,107.988
271,404.664
230,86.5212
448,59.97
213,60.5595
462,56.5156
456,89.988
327,939.588
329,939.588
236,144.202
325,1879.176
323,1409.382
459,53.994
464,42.3867
352,1242.8518
360,1229.4589
422,67.539
271,202.332
435,648.9054
373,1308.9375
417,1297.8108
368,5864.04
389,1800.7875
339,939.588
375,3926.8125
369,1466.01
265,202.332
422,67.539
327,1879.176
343,1879.176
325,469.794
329,939.588
333,1409.382
323,469.794
368,1466.01
254,367.8764
375,11780.4375
216,60.5595
327,5340.6182
433,648.9054
417,2271.1689
273,404.664
221,60.5595
213,60.5595
373,3926.8125
329,1409.382
286,735.7528
236,173.0424
454,143.976
265,202.332
325,3288.558
323,3758.352
335,2818.764
389,4802.1
343,3288.558
333,939.588
331,2348.97
453,107.982
254,183.9382
458,449.94
383,3601.575
459,269.97
464,28.2578
445,71.988
462,56.5156
461,161.982
460,53.994
271,202.332
447,15
448,59.97
230,86.5212
422,337.695
381,4201.8375
368,10262.07
435,648.9054
339,1409.382
369,8796.06
233,57.6808
263,1011.66
224,25.9325
458,134.982
370,5864.04
387,3001.3125
379,2617.875
325,939.588
323,469.794
373,2617.875
369,4398.03
327,1409.382
389,1200.525
343,2348.97
335,469.794
337,939.588
224,25.9325
329,2348.97
331,939.588
381,600.2625
456,179.976
333,1409.382
233,86.5212
377,3926.8125
339,939.588
375,2617.875
371,5235.75
341,939.588
366,1943.982
236,144.202
447,120
365,647.994
305,736.1455
459,269.97
458,404.946
393,413.082
224,25.9325
460,431.952
221,121.119
428,837.024
456,666.0987
399,33.7745
448,71.964
395,490.992
410,72.894
308,1488.5454
352,2485.7036
464,141.289
470,136.764
358,4917.8356
354,2485.7036
233,327.857
213,121.119
420,708.075
230,230.7232
427,1674.048
356,2485.7036
397,24.2945
421,1570.632
469,91.176
297,2208.4365
453,287.952
367,3239.97
360,2458.9178
294,2232.8181
216,100.9325
360,2458.9178
468,22.794
358,2458.9178
470,45.588
469,22.794
360,1229.4589
470,136.764
410,36.447
421,392.658
395,552.366
397,97.178
427,418.512
297,1472.291
358,1229.4589
420,283.23
399,67.549
428,209.256
230,86.5212
464,42.3867
420,424.845
352,1242.8518
308,1488.5454
233,144.202
221,121.119
356,2485.7036
448,71.964
213,40.373
396,149.676
393,550.776
397,72.8835
459,161.982
427,627.768
354,1242.8518
236,86.5212
453,251.958
469,45.588
458,134.982
395,306.87
447,75
367,647.994
364,647.994
216,60.5595
456,179.976
366,1943.982
358,2458.9178
445,107.982
305,736.1455
470,91.176
421,196.329
365,1943.982
460,215.976
362,1229.4589
410,36.447
428,209.256
224,25.9325
373,2617.875
456,134.982
337,939.588
433,648.9054
368,7330.05
371,7853.625
379,10471.5
389,3001.3125
341,1409.382
335,3288.558
453,107.982
331,1409.382
339,1879.176
385,3001.3125
387,3001.3125
422,270.156
369,2932.02
325,2348.97
343,2348.97
216,40.373
377,9162.5625
221,100.9325
224,36.3055
327,469.794
233,201.8828
458,179.976
383,3001.3125
333,3758.352
321,469.794
381,4201.8375
370,4398.03
375,3926.8125
329,1409.382
325,939.588
327,1879.176
329,469.794
323,469.794
343,469.794
470,45.588
469,68.382
468,22.794
358,1229.4589
333,469.794
335,1879.176
265,202.332
433,324.4527
461,107.988
368,1466.01
339,1409.382
254,183.9382
373,6544.6875
263,202.332
286,551.8146
435,1622.2635
325,1409.382
343,3758.352
273,606.996
462,14.1289
383,600.2625
369,2932.02
381,1200.525
375,1308.9375
417,648.9054
327,3288.558
271,809.328
469,68.382
470,317.5964
360,6147.2945
468,113.97
352,3728.5554
358,1229.4589
333,1879.176
323,3758.352
369,1466.01
383,3001.3125
335,939.588
331,1879.176
343,939.588
254,551.8146
329,2818.764
263,1011.66
224,20.746
417,648.9054
273,606.996
448,107.946
230,259.5636
458,554.1161
435,973.3581
447,120
445,179.97
461,161.982
460,323.964
265,606.996
236,115.3616
233,115.3616
213,201.865
462,42.3867
389,4201.8375
286,183.9382
271,1011.66
373,3926.8125
216,229.4799
453,287.952
325,4697.94
456,449.94
221,121.119
459,377.958
422,67.539
433,973.3581
381,3001.3125
464,70.6445
327,1409.382
286,183.9382
358,3688.3767
365,647.994
366,3887.964
354,4971.4072
367,3239.97
362,7376.7534
364,1295.988
399,33.7745
470,227.94
421,588.987
352,2485.7036
420,283.23
360,3688.3767
469,136.764
343,939.588
327,1409.382
329,469.794
325,1409.382
286,183.9382
254,183.9382
325,2818.764
417,1297.8108
329,3288.558
331,469.794
368,2932.02
454,35.994
263,606.996
271,606.996
422,135.078
373,1308.9375
273,202.332
335,469.794
339,469.794
333,2348.97
435,324.4527
375,1308.9375
420,708.075
356,3728.5554
367,1295.988
352,7457.1108
399,33.7745
362,4917.8356
364,1295.988
233,86.5212
366,647.994
360,2458.9178
470,297.7466
428,209.256
460,107.988
458,134.982
224,5.1865
469,68.382
456,359.952
409,418.512
370,2932.02
385,3001.3125
335,939.588
343,939.588
381,600.2625
339,939.588
323,1879.176
389,600.2625
325,939.588
371,6544.6875
422,202.617
341,1409.382
369,2932.02
458,89.988
329,469.794
387,1800.7875
331,469.794
373,1308.9375
224,25.9325
456,179.976
337,1879.176
327,1879.176
321,939.588
368,2932.02
377,1308.9375
375,5235.75
221,40.373
233,28.8404
379,1308.9375
333,2818.764
343,1879.176
323,469.794
327,3288.558
325,939.588
329,939.588
459,107.988
233,300.5356
381,600.2625
329,6230.7212
460,107.988
445,107.982
369,2932.02
224,41.492
417,973.3581
263,809.328
236,115.3616
333,4697.94
221,40.373
447,45
448,59.97
273,404.664
422,202.617
456,179.976
286,183.9382
389,1800.7875
265,202.332
435,1297.8108
213,20.1865
458,44.994
343,3758.352
327,4697.94
433,2271.1689
335,2348.97
464,56.5156
453,143.976
331,1409.382
461,107.988
368,8796.06
339,1879.176
383,1800.7875
462,42.3867
254,551.8146
216,121.119
323,469.794
373,1308.9375
230,115.3616
271,404.664
375,5235.75
224,15.5595
360,4917.8356
356,6214.259
365,1943.982
469,136.764
420,141.615
354,4971.4072
358,7376.7534
409,209.256
233,115.3616
362,3688.3767
367,2591.976
456,44.994
428,209.256
458,134.982
321,469.794
422,67.539
221,121.119
354,4971.4072
216,20.1865
356,8699.9626
421,785.316
367,647.994
360,2458.9178
409,209.256
396,149.676
230,86.5212
308,2977.0908
399,236.4215
460,107.988
464,56.5156
469,113.97
470,302.3092
410,109.341
236,173.0424
428,418.512
427,209.256
365,1943.982
233,144.202
358,2458.9178
453,143.976
294,2232.8181
362,3688.3767
395,552.366
448,35.982
445,107.982
352,3728.5554
458,179.976
456,179.976
420,566.46
393,688.47
297,2208.4365
447,30
366,1295.988
459,53.994
305,736.1455
224,25.9325
397,72.8835
364,3239.97
213,100.9325
383,1800.7875
373,1308.9375
333,469.794
385,2401.05
389,600.2625
323,1409.382
221,100.9325
224,10.373
368,1466.01
321,469.794
458,224.97
375,2617.875
233,28.8404
377,5235.75
456,134.982
379,2617.875
341,469.794
370,7330.05
325,939.588
343,939.588
387,2401.05
371,3926.8125
331,1409.382
327,2348.97
329,939.588
420,141.615
393,137.694
213,20.1865
469,68.382
428,209.256
308,744.2727
470,45.588
399,67.549
410,72.894
297,1472.291
421,392.658
286,735.7528
323,939.588
331,2348.97
389,1200.525
422,67.539
433,324.4527
368,4398.03
373,3926.8125
381,1200.525
333,939.588
327,1409.382
335,939.588
458,89.988
325,939.588
263,202.332
469,22.794
422,202.617
381,600.2625
216,20.1865
365,2591.976
362,4917.8356
469,136.764
233,115.3616
352,6214.259
420,141.615
224,46.6785
456,224.97
358,3688.3767
366,3239.97
360,1229.4589
354,2485.7036
458,44.994
367,1295.988
409,209.256
421,392.658
422,67.539
377,1308.9375
379,5235.75
216,40.373
387,1200.525
331,2348.97
343,1409.382
377,3926.8125
368,5864.04
341,939.588
224,5.1865
370,11728.08
325,469.794
371,5235.75
335,3758.352
327,939.588
323,1409.382
373,6544.6875
383,4802.1
385,2401.05
337,2348.97
333,3288.558
221,20.1865
329,939.588
375,2617.875
369,10262.07
339,2348.97
321,2818.764
381,3001.3125
389,3001.3125
433,648.9054
422,202.617
369,1466.01
337,939.588
329,939.588
370,2932.02
233,86.5212
335,469.794
383,600.2625
375,2617.875
343,1879.176
381,600.2625
368,4398.03
327,1879.176
389,600.2625
458,179.976
373,2617.875
333,469.794
422,270.156
331,469.794
341,1879.176
385,2401.05
325,1879.176
323,2348.97
387,600.2625
377,2617.875
339,1409.382
379,6544.6875
456,44.994
224,15.5595
371,3926.8125
333,939.588
329,469.794
343,469.794
323,469.794
469,68.382
458,269.964
356,2485.7036
366,1943.982
365,647.994
224,25.9325
233,115.3616
428,418.512
354,3728.5554
362,2458.9178
421,392.658
364,1943.982
358,2458.9178
456,89.988
420,283.23
367,1943.982
399,33.7745
358,3688.3767
399,33.7745
354,4971.4072
352,2485.7036
360,2458.9178
366,1295.988
428,1046.28
421,196.329
470,302.3092
420,424.845
469,68.382
364,1295.988
356,7457.1108
469,22.794
305,1472.291
421,392.658
354,3728.5554
395,184.122
294,2977.0908
366,2591.976
427,418.512
362,1229.4589
356,3728.5554
365,3887.964
469,45.588
360,1229.4589
409,209.256
364,1943.982
367,1295.988
397,24.2945
420,849.69
399,135.098
428,418.512
297,736.1455
393,137.694
308,744.2727
352,1242.8518
470,45.588
396,74.838
352,1242.8518
343,939.588
323,939.588
327,939.588
454,143.976
213,100.9325
461,53.994
383,600.2625
331,939.588
459,269.97
368,1466.01
389,2401.05
325,939.588
339,469.794
456,224.97
221,60.5595
447,45
433,1297.8108
323,1409.382
453,107.982
422,67.539
448,23.988
333,2348.97
265,404.664
369,1466.01
335,939.588
224,25.9325
381,2401.05
236,144.202
327,2348.97
464,42.3867
343,939.588
329,2818.764
462,14.1289
445,143.976
230,57.6808
373,3926.8125
458,134.982
460,215.976
271,404.664
216,141.3055
375,1308.9375
233,144.202
417,324.4527
460,53.994
221,40.373
358,2458.9178
468,68.382
470,45.588
469,22.794
305,736.1455
420,424.845
297,2208.4365
294,1488.5454
360,2458.9178
358,3688.3767
462,28.2578
421,392.658
409,209.256
364,1943.982
410,182.235
397,170.0615
367,1295.988
395,552.366
445,107.982
308,2977.0908
470,91.176
356,2485.7036
354,1242.8518
366,647.994
396,149.676
399,270.196
427,627.768
362,2458.9178
393,413.082
428,837.024
365,1295.988
352,3728.5554
469,91.176
409,209.256
294,744.2727
364,647.994
448,59.97
323,1409.382
224,25.9325
236,86.5212
456,269.964
273,202.332
389,600.2625
460,323.964
433,324.4527
343,2818.764
333,939.588
458,224.97
368,2932.02
369,1466.01
464,28.2578
233,173.0424
445,35.994
459,107.988
453,143.976
435,324.4527
230,57.6808
327,939.588
335,939.588
447,120
383,600.2625
373,1308.9375
417,973.3581
213,40.373
216,100.9325
286,735.7528
329,1409.382
263,404.664
422,135.078
339,2348.97
470,45.588
360,2458.9178
468,91.176
469,91.176
358,1229.4589
323,469.794
327,939.588
343,469.794
329,939.588
325,939.588
367,3887.964
365,2591.976
356,6214.259
364,1943.982
352,8699.9626
362,2458.9178
421,392.658
354,2485.7036
420,566.46
428,418.512
358,2458.9178
470,205.146
366,2591.976
409,418.512
460,53.994
221,60.5595
458,134.982
456,134.982
415,198.036
254,183.9382
454,35.994
433,324.4527
375,1308.9375
325,939.588
323,1409.382
333,469.794
343,1409.382
352,2485.7036
456,179.976
360,1229.4589
458,269.964
224,10.373
366,4535.958
356,2485.7036
354,8699.9626
428,418.512
409,418.512
421,785.316
399,135.098
367,5183.952
358,7376.7534
469,205.146
364,3887.964
233,57.6808
365,1943.982
428,418.512
409,209.256
393,275.388
410,36.447
305,736.1455
456,179.976
216,161.492
470,91.176
458,134.982
354,3728.5554
459,215.976
364,1295.988
427,209.256
453,143.976
308,1488.5454
358,2458.9178
352,6214.259
447,60
460,269.97
221,60.5595
397,72.8835
469,22.794
236,86.5212
421,196.329
297,2208.4365
395,368.244
294,1488.5454
365,647.994
233,86.5212
448,35.982
356,2485.7036
399,33.7745
420,141.615
224,10.373
464,70.6445
230,115.3616
329,469.794
327,1409.382
343,1879.176
333,2348.97
325,939.588
273,202.332
415,396.072
343,469.794
213,60.5595
339,1879.176
433,973.3581
327,3758.352
323,2818.764
335,469.794
567,742.35
567,742.35
217,34.99
578,1214.85
217,34.99
363,2294.99
485,21.98
489,53.99
463,24.49
481,8.99
561,2384.07
582,1700.99
529,3.99
539,24.99
581,1700.99
479,8.99
477,4.99
225,8.99
234,49.99
584,539.99
214,34.99
568,742.35
541,28.99
530,4.99
567,742.35
562,2384.07
214,34.99
353,2319.99
483,120
357,2319.99
478,9.99
477,4.99
484,7.95
528,4.99
217,34.99
234,49.99
225,8.99
376,2443.35
222,34.99
529,3.99
484,7.95
529,3.99
491,53.99
225,8.99
529,3.99
472,63.5
480,2.29
530,4.99
480,2.29
541,28.99
530,4.99
480,2.29
540,32.6
228,49.99
481,8.99
535,24.99
528,4.99
536,29.99
234,49.99
225,8.99
478,9.99
477,4.99
214,34.99
465,24.49
477,4.99
478,9.99
491,53.99
478,9.99
477,4.99
222,34.99
475,69.99
234,49.99
477,4.99
480,2.29
477,4.99
480,2.29
528,4.99
214,34.99
477,4.99
528,4.99
217,34.99
485,21.98
222,34.99
231,49.99
485,21.98
217,34.99
237,49.99
485,21.98
225,8.99
228,49.99
476,69.99
237,49.99
536,29.99
528,4.99
222,34.99
528,4.99
536,29.99
485,21.98
477,4.99
478,9.99
217,34.99
529,3.99
480,2.29
484,7.95
529,3.99
225,8.99
214,34.99
538,21.49
489,53.99
538,21.49
480,2.29
530,4.99
214,34.99
228,49.99
530,4.99
214,34.99
537,35
528,4.99
222,34.99
537,35
528,4.99
222,34.99
485,21.98
372,2443.35
479,8.99
477,4.99
487,54.99
372,2443.35
587,769.49
587,769.49
476,69.99
593,564.99
485,21.98
214,34.99
467,24.49
363,2294.99
485,21.98
353,2319.99
478,9.99
477,4.99
484,7.95
359,2294.99
478,9.99
477,4.99
481,8.99
359,2294.99
480,2.29
353,2319.99
485,21.98
586,742.35
214,34.99
579,1214.85
490,53.99
467,24.49
583,1700.99
582,1700.99
225,8.99
380,2443.35
606,539.99
606,539.99
479,8.99
484,7.95
604,539.99
479,8.99
477,4.99
214,34.99
584,539.99
538,21.49
529,3.99
217,34.99
584,539.99
568,742.35
484,7.95
577,1214.85
577,1214.85
575,2384.07
477,4.99
479,8.99
575,2384.07
576,2384.07
489,53.99
606,539.99
479,8.99
477,4.99
581,1700.99
539,24.99
529,3.99
222,34.99
581,1700.99
214,34.99
490,53.99
225,8.99
606,539.99
538,21.49
605,539.99
477,4.99
479,8.99
217,34.99
